张文宏医生自爆收入和全家福。69年生人，浙江瑞安人，从小喜欢读书。学习成绩优秀，在老家被邻里称为神童。高考考入上海医学院，8年硕博连读后留学。现是全球知名的传染病专家。自爆年收入184万，来源于3个方面,都辟谣过了，你为什么乱发，举报你;,04月06日 21:30    ,rumor
胡燕桃，23岁，四川省乐至县玉河沟村11组人，今年高考565分。因县招办失职把她的志愿忘了提交，造成任何大学都上不成。四川省高招办回应此事不予处理！为了改变家里情况半工半读，为供其上学妹妹辍学打工，父亲打工摔断了腿，您的转发也许就能帮她改变命运！ 018乡道                 ,今年的高考分数25号才出来，转发之前请稍微核实一下消息的真实性，不要变成谣言的制造者;成绩都还没出来，何来的志愿;,2014/6/18 13:22,rumor
谁能确认一下真假？？！！ 胡燕桃，23岁，四川省资阳市乐至县金顺镇玉河沟村11组人，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。四川省高招办回应，此事不予处理！ 青岛·青岛市政府,今年的高考分数25号才出来，转发之前请稍微核实一下消息的真实性，不要变成谣言的制造者;假消息  辟谣过了  而且成绩都没出何来志愿;今年高考成绩还木出来吧？;,2014/6/18 0:48,rumor
霍松生24岁天津市北辰区四十七中学学生，今年高考665分。因区招办失职把他的志愿申请锁在柜子忘了提交，造成任何大学都上不成。天津市高招办回应，此事不予处理！霍松生是农村孩子，为供其上学姐姐辍学打工，父亲也拼命干活，你的一次转发也许就能帮他改变命运！试试能否创造奇迹 陈家林路                 ,回复@三界之色:我也是转的！;天津考生志愿被招办锁起来谣言分析：1、此事最初版本为2010年开封县李萌萌事件，此事属实，已妥善处理，2、同样谣言出现在2013年姓名李盟盟，3、2013年，同样谣言以王文刚胡燕桃名字在陕西和四川出现，4、天津霍松生为2014版，名字有改变，事迹无升级。5、每年高考都会有谣言诞生，因为脑残每年都有。;,2014/6/17 23:17,rumor
马刚，19岁，宁夏海原县李旺中学学生，今年高考565分。因县招办失职把他的志愿申请锁在柜子忘了提交，造成任何大学都上不成。宁夏回族自治区高招办回应，此事不予处理！马刚是农村孩子，为供其上学妹妹辍学打工，父亲打工摔断了腿。你的一次转发也许就能帮他改变命运！！ 石佛营路,,2014/6/18 14:21,rumor
胡燕桃，23岁，今年高考565分。因县招 打工摔断了腿。她是这样的环境坚持下来的！家里的母亲也常年卧床不起！你的一次转发也许就能帮她改变命运！试试能否创造奇迹！都帮帮她吧 办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。高考了三次。 以下是她身份证 希望能转到引起关注                 ,,2014/6/18 0:50,rumor
分享自日蚀-21  《你的一次转发也许就能帮她改变命运！》 - 问天LF： 李盟盟，21岁，河南开封县陈留四中学生，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成...  (来自 @头条博客) - 你的一次转发也许就能帮她改变命运！ ,,2014/6/5 1:29,rumor
胡燕桃，23岁，四川省资阳市乐至县金顺镇玉河沟村11组人，今年565分。因县招办失职把她的志愿申请锁在柜子忘提交，造成任何大学都上不成。四川省高招办回应，不予处理！胡燕桃农村孩子，为了改变家里情况半工半读，高考了三次。为供上学妹妹辍学打工，父亲打工摔断了腿。家里的母亲也常年卧床不起！,回复@糯糯同学逛欧洲:谢谢！;成绩还没出呢 煞笔;转发微博;,2014/6/18 4:04,rumor
胡燕桃，23岁，四川省资阳市乐至县金顺镇玉河沟村11组人，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。四川省高招办回应，此事不予处理。请各位社会爱心人士帮帮她。 http,,2014/6/12 14:45,rumor
胡燕桃，23岁，四川省资阳市乐人今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，而不能上大学，相关部分表示不管 胡燕桃是农村孩子，为供其上学妹妹辍学打工，父亲打工摔断了腿。她是这样的环境坚持下来的！家里的母亲也常年卧床不起！都帮帮她吧 就能改变她的命运！@况且 @耗这口                 ,假新闻  分数没出;,2014/6/17 19:11,rumor
马刚，19岁，宁夏海原县李旺中学学生，今年高考565分。因县招办失职把他的志愿申请锁在柜子忘了提交，造成任何大学都上不成。宁夏回族自治区高招办回应，此事不予处理！马刚是农村孩子，为供其上学妹妹辍学打工，父亲打工摔断了腿。帮孩子一把，我们只是动动手指，谢谢！看了不发谁就不正义,,2014/6/17 22:30,rumor
王文强，19岁，保德县中学学生，今年高考565分。因县招办失职把他的志愿申请锁在柜子忘了提交，造成任何大学都上不成。山西省高招办回应，此事不予处理！王文强是农村孩子，为供其上学妹妹辍学打工，父亲在王家寨打工，你的一次转发也许就能帮他改变命运！ 高力中路,,2014/6/17 23:01,rumor
胡燕桃，23岁，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。四川省高招办回应，此事不予处理！你的一次转发也许就能帮她改变命运！试试能否创造奇迹！都帮帮她吧 以下是她身份证 希望能转到引起关注。就能改变她的命运！                 ,,2014/6/17 22:49,rumor
王文刚，陕西省蒲城县蒲城中学学生，今年高考565分。因县招办失职把他的志愿申请锁在柜子忘了提交，造成任何大学都上不成。陕西省高招办回应，此事不予处理！王文刚为供其上学妹妹辍学打工，父亲打工摔断了腿。你的一次转发也许就能帮他改变命运！试试能否创造奇迹！ 兴安路,,2014/6/18 0:14,rumor
胡燕桃，23岁，四川省资阳市乐至县金顺镇玉河沟村11组人，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。四川省高招办回应，此事不予处理！胡燕桃是农村孩子，为了改变家里情况半工半读，高考了三次。为供其上学妹妹辍学打工，父亲打工摔断了腿。身份证为据                 ,,2014/6/17 7:43,rumor
胡燕桃，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成此事不予处理！胡燕桃是农村孩子，为了改变家里情况半工半读，高考了三次父亲打工摔断了腿。她是这样的环境坚持下来的！家里的母亲也常年卧床不起！ 龙茗路,,2014/6/15 13:42,rumor
2410934438 胡燕桃，去年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。四川省高招办回应，此事不予处理！胡燕桃是农村孩子，为了改变家里情况半工半读，高考了三次。为供上学妹妹辍学打工，父母都是农民，无工作能力，你的一次转发也许就能帮她改变命运就能改变她的                 ,,2014/4/5 10:08,rumor
问天LF：李盟盟，21岁，河南开封县陈留四中学生，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。河南省高招办回应，此事不予处理！李盟盟是农村孩子，为供其上学妹妹辍学打工，父亲打工摔断了腿。你的一次转发也许就能帮她改变命运！试试能否创造奇迹！                 ,,2014/6/2 14:10,rumor
胡燕桃，23岁，四川省资阳市乐至县金顺镇玉河沟村11组人今年高考565分因县招办失职把她的志愿申请锁在柜子忘了提交造成任何大学都上不成。四川省高招办回应此事不予处理！胡燕桃是农村孩子高考了三次为供其上学妹妹辍学打工父亲打工摔断了腿母亲常年卧床不起 211省道                 ,回复@可萌可糙的佑佑君:;回复@苏杍萱:一看就是没智商的;回复@苏杍萱:[巨汗]今年成绩还没出呢……;,2014/6/7 1:56,rumor
胡燕桃23岁四川省资阳市乐至县金顺镇玉河沟村11组人今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了交造成任何大学都上不成。四川省高招办回应此事不予处理！半工半读高考了三次。为供其上学妹妹辍学打工父亲打工摔断了腿。家里的母亲也常年卧床不起！以下是她身份证 希望能转到引起关注。                 ,回复@我叫Yvette:谢谢;回复@雨露天赋:那些人就是利用了人的善心，转发这些之前您应该核实一下，要不就成了谣言的制造者;假的[挖鼻屎]是何居心;,2014/6/4 3:44,rumor
胡燕桃四川省人，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。四川省高招办回应，此事不予处理！高考了三次。为供其上学妹妹辍学打工，父亲打工摔断了腿！这样的环境坚持下来的！家里的母亲有病在身！希望大家转发！ 沿海高速,,2014/6/15 0:02,rumor
她，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘提交，造成任何大学都上不成。四川省高招办回应，此事不予处理！农村的孩子，为供其妹妹上学辍学打工，父亲打工摔断了腿，家里的母亲也常年卧床不起。为了改变家里情况半工半读，高考了三次。为此，请发微bo之力助之。 巴西·亚马逊体育场                 ,哇哦，美丽的周末，祝你开开心心度过，邀上三五好友一起嗨皮吧！∙•;今年成绩还没出！逗比;,2014/6/15 1:26,rumor
邢台好朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 邢台市一中考试 求扩散 大家帮忙转发一下别误了孩子终身大事！,假的;回复@阿阿阿阿拉蕾v5:恩 这个我不知道 我在我们学校群里看见的是老乡群所以我就转发了 结果有人说是去年的 这才知道我被诳了;我怎么记得去年就有这消息？;,2014/6/4 14:41,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了孩子高考。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，联系电话15935078941 。谢谢（求扩散）,,2014/6/4 13:14,rumor
武穴有人捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）希望朋友帮忙扩散下谢谢 228县道,假的，央视都曝光了的。;,2014/6/4 20:43,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941  一辈子的事儿耽误不起，都扩散一下吧） 新乡·新乡市第一卫生学校,互粉吧;,2014/6/5 10:36,rumor
#微博今日看点#朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941，请大家互相转发一下。不求,,2014/6/4 21:19,rumor
捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941   爱心接力！，希望大家互相转一下！ 铁匠湾巷,@十堰晚报;轉發微博;,2014/6/5 22:32,rumor
白娅婧，有人呼喊你！朋友捡到一个高考准考证，谁认识请通知一下，别耽误了高考大事。白娅婧，考场点：一中，考场013座号11，准考证号：204101311/请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941（求扩散）http,老肖，这是虚假信息，去年也发过，赶紧删除吧。;看时间也不对呀！怎么会有人相信，还是出版主任发的。//@随州联播: 来自@平安随州#警方提示#高考即将来临，警惕“捡到XX同学准考证，知情者请拨打XXXXXXXX电话”的消息，经证实此类是虚假诈骗信息，希望大家不要盲目转发和相信//@草根随州:2008年？你确定这时候发正确？@楚天快报 @楚天都市报;;,2014/6/6 20:12,rumor
15935078941朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）          请我的圈内好友转发  @武夷山新闻 825县道,假的。;,2014/5/31 23:46,rumor
捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）帮人转的，@甘肃郝志强 @兰州公安 @兰州晨报 @甘肃共青团 我不知道艾特谁了 北滨河西路,,2014/6/6 23:52,rumor
亲们  求转发！朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941  噢耶斯帮人转发的@新北方官方微博 @曹琳琳 @新北方金霞 取意街,,2014/6/7 0:19,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散） ' @广西电台私家车930 @930狗耳多 @930陈响 @930木易 @930周璇,回复@李阿米fighting:;你是搞笑的吗？这是假消息，新闻都说了;,2014/6/6 21:46,rumor
随州的朋友们转起来帮助他人快乐自己；“朋友捡到一个高考准考证，谁认识请通知一下，别耽误了高考大事。白娅婧，考场点：一中，考场013座号11，准考证号：204101311/请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941（求扩散）”                 ,已经举报！不谢;人家说这是假的;假的;,2014/6/6 21:48,rumor
朋友捡到一个高考准考证，谁认识通知一下。白娅倩 考点一中 考场013 座号11 准考号 204101311 请大家帮忙互相转发，别耽误孩子的考试。联系电话 15935078941 大家接力！,,2014/6/2 22:50,rumor
有朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   王红珍 考场运城新康，考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话13111295257大家接力！,,2014/6/6 18:20,rumor
有人捡到一个高考准考证：白雅倩，考点一中，十三考场十一号。联系电话15935078941。    大家帮转下 别耽误孩子考试。 ,,2014/6/4 0:43,rumor
朋友捡到一个柳州的高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 朋友们转起！万能的朋友圈  传递正能量 💪 💪,这是假的。登过报纸了;,2014/6/3 19:18,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了孩子高考。 白娅倩 考点一中 考场013 座号11 准考证号204101311／，联系电话15935078941 。@许昌晨报 @精彩许昌 @共青团许昌市委 @艾朵朵 @DJ璐雯 @文明许昌 @请叫我59君 @许昌天征源商贸有限公司 @许昌通 八一东路,请善良的网友注意了，关于白娅倩丢准考证的消息是假的，每到高考前，网上常常会出现此类假消息，所留电话已被证实为吸费电话，请各位网友擦亮双眼，勿信、勿传！;,2014/5/31 15:13,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 转发！ 北京·蓝靛厂翠叠园,,2014/6/4 12:23,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了同学的高考！只有八天了，联系电话15935078941 。@的莫曲子--诺苏 @彝族爱心社-吉木阿则 @彝族爱心社-吉木拉惹 @爱凉山爱西昌 @彝族爱心社-吉马子尔,回复@杰克鸿飞:谢谢你们之前不知是假的，希望也不要发生此类事件;回复@西湖牛哥:你们的良心哥也看清了，;回复@身边是非:四川人的素质，我是真领教到了;,2014/6/3 17:33,rumor
石家庄朋友们麻烦转发！帮忙转发！！！朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）拜托！ 石家庄·居然之家,,2014/6/1 15:56,rumor
@新手指南 帮转。捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941   爱心接力！,回复@颓废的傻孒:假的😳;这是假消息，你百度这个人看看，这个电话是吸金电话;,2014/6/2 15:22,rumor
朋友捡到一个高考准考证，有认识的赶紧告知下。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考大事！联系电话15935078941把爱心传递出去！谢谢！ @承德本地通,,2014/6/2 14:11,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 @兰州记者群 @兰州晨报 @兰州西固公安 @兰州圈 @兰州板砖二世 ,每年都会出一个爱丢准考证的白娅倩;应该问问博主，他这个朋友叫什么？公开说谎！//@兰州易水白金: 回复@苏短短_:纯属虚构～//@苏短短_:这个妹子的准考证丢了三年了 估计现在人家都大三了//@兰州易水白金:两年前的经典谣言，一个字都没改，各位能不能再不要传了？;估计是不知道具体情况，也许是好心，不用举报啊。//@魁星阁魏国公: 已举报//@藏地行者:;,2014/6/2 16:45,rumor
622848033 有人捡到一个高考准考证，谁认识通知一下，别耽误了高考大事。白娅倩 考点一中 考场013 座号11 请大家相互告知，别耽误了孩子高考！联系电话 15935078941 @温州草根新闻,假的[挖鼻屎];,2014/5/31 20:47,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号201401311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941   爱心接力！ 金城二路,博主太善良了，这个消息是假的，前几天已经辟谣。;这个是假的，河南《都市频道》记者已经核实并报道了。;删啦;,2014/6/2 0:54,rumor
"白娅倩请你来领高考准考证;圆梦义工陈琳的朋友今天下午拾到一张2014年扬州市一中考点白娅倩的高考准考证,考场号013座号11,准考号204101311.认识白娅倩的朋友请转告;并请大家转发 曙光路",这个是假的哦，你可以百度一下。白娅倩，你肿么年年丢准考证？;,2014/6/2 20:23,rumor
捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考下证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15879823366 爱心接力！，希望大家互相转一下@临川一中学生联盟,请把准考证的照片以私信的形式发给我们;,2014/6/1 23:13,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 转发！@直播生活官方微博 大东路,回复@搞笑爷们儿单纯不傻:原来如此，大骗子真可恶;骗子电话 山西晋城所在地;您好！ 警惕：高考在即，网上有“高考准考证”失物招领假信息，利用人性之善，行不法之事。今天，本人亦曾信以为真，请多加防范！ 虚假信息让善良沦为可欺，让诚信受到愚弄，实为社会公德之蛀！请好心人切莫轻信！利用善良行骗，实为公德之蠹！ 如有打扰，请多包涵！ http://t.cn/RvcOeYu 石之向 敬祝;,2014/5/31 15:52,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号201401311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941   爱心接力！@中一在线 @阿农新娘 @海宁日报-潮城网 斜川路,回复@中一在线:;不要上当！;,2014/6/1 20:45,rumor
@吃喝玩乐逛宁乡 @宁乡县交警大队微博 朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）  请我的圈内好友转发，帮帮这孩子！！！转发,回复@吃喝玩乐逛宁乡:哦？;这是假消息，百度一下你就知道了;回复@阳光YY鱼:;,2014/6/1 22:54,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号201401311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941   爱心接力！@挖槽_熊豆 @新浪新闻 @海宁中国皮革城皮友团 @乐活海宁 @海视广角 @海宁那些事儿 @海宁公安 @,这是假的;这是虚假信息！！！;,2014/6/1 21:11,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散） '  看到转  好心转转吧 解放大道,回复@徐荣昌:好样的 我的还没到手呢👍👍;回复@兒璐菇凉-:呵呵 才是有味咧 我骗财还是骗色了？ 我也不知道是真是假 不相信的当没看到就行了 万一是真的怎么办 自己的没掉就说别人 他们准考证掉的时候看他们怎么办吧;怎么好几个说你是骗子的;,2014/6/1 23:24,rumor
朋友捡到一个高考准考证，谁认识通知下， 白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！电话15935078941@安徽交通广播 @DJ彭可 @合肥110 @MYFM961DJ陈夕 @895DJ童尧 @908江南 @908李玉 @908小瑶 @908许菲  望江西路,你这 脑袋让驴踢了吧。、。。。;年年出来这个白同学！博主百度下这手机号在转帖好不？;真 怀疑 你跟这个白娅倩是不是同伙;,2014/6/2 10:26,rumor
【转发】汕头的朋友帮帮忙，有人捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941@爱上汕头 珠池路,,2014/5/31 11:10,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 @六安发布 @皋城美食VS六安美食 @六安共青团 @六安开发区,去年的消息。。。当时就找到了;真的假的;扩;,2014/6/1 21:30,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散） '@山东交通广播 @生活帮 @济南电视台有一说一 @济南公安 @济南零距离 ,"【白娅倩，你的准考证咋年年丢】朋友圈有信息称：""朋友捡到一张高考准考证，白娅倩，考点一中，请帮忙转发。""这是谣言！不信您搜搜，北京、山西、辽宁…白同学的准考证到处丢。白娅倩的高考准考证2013年丢过，但很快找到了。现在谣言中的电话，有吸费电话！白同学很累…;回复@元气糖果果:自己要学会度娘;别转了.这个是假消息.网上搜下这个号码就知道了,这是个吸费号码!;",2014/6/1 23:20,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了孩子高考。 白娅倩 考点一中（益阳） 考场013 座号11 准考证号204101311／请大家帮忙互相转发，联系电话15935078941 。谁家都经历过高考的，帮人就是帮己（求扩散）谢谢！@李梁266 @快乐大本营 ,回复@别逺曉築:原来就我这傻子被骗了呀;回复@TobyBryant24:谢谢提醒！我真的被骗了;回复@辣姐名叫杨诗思:昨天网上都在疯传  有权威说是假的;,2014/6/1 17:09,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）  @天天看余杭 @临平网官方微博 ,假的;回复@天天看余杭:是的，还好没转;回复@临平网官方微博:诶，还好你发现了没转出去;,2014/6/1 17:06,rumor
有人捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（帮转，求扩散） '谢谢@东山一中,丢的好;辟谣！【白娅倩，你的准考证咋年年丢】http://weibo.com/2729129850/B70fClqNv;,2014/6/1 16:53,rumor
转自网友：福田市场一老板娘，捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941   爱心接力！，希望大家互相转一下@义乌商报官方微博 ,南宫 小姐，此消息我昨天已经发布过了，虚假消息，去年就有;看吧，被举报了。。。;骗人的;,2014/6/1 16:45,rumor
#高考准考证#   转发   朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点佛山高明一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）  请我的圈内好友转发，帮帮这孩子！（帮忙，别让她的岁月都打水漂了）,已处理好，叫給学校，删除微博。;真的;,2014/6/1 16:48,rumor
转发信息…朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩，考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。@流行东莞 @陈锦庄 @东莞坊主 @家宗 ,"//@陈锦庄:转发微博;回复@东莞坊主:【紧急辟谣：“白娅倩,你的高考准考证掉了,”系谣言  勿传】近日在各地网友微信朋友圈出现这样的紧急扩散信息，经查证，该信息系谣言，早在去年就已经在网上广为流传，全国各地出现过各个版本，该号码为外地高额扣费号码，请广大网友提高警惕，不要让不法分子利用你的爱心和善良。;@东莞学生部落 @东莞学生网;",2014/6/1 12:12,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！爱心接力！转发就行！ 256省道,"踩过，愿你从今晨开始一切顺心安心爽心欢心永远开心。( ^_^ );你好,能互相关注吗?;回复@PUT_JURAS:我說我朋友撿到😔;",2014/6/1 13:46,rumor
有人捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。田东的@南宁校园 @广西电台新闻910,"帮转，捉急啊;【紧急辟谣：“白娅倩,你的高考准考证掉了,”系谣言  勿传】近日在各地网友微信朋友圈出现这样的紧急扩散信息，经查证，该信息系谣言，早在去年就已经在网上广为流传，全国各地出现过各个版本，该号码为外地高额扣费号码，请广大网友提高警惕，不要让不法分子利用你的爱心和善良。;",2014/6/1 13:42,rumor
(东海的朋友看一下 👈 )朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941 。（求扩散）  举手之劳！ 九洲大道东,已举报;,2014/6/1 14:14,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了高考！联系电话15935078941 。（求扩散） '[转]  @广州高考 @广州教育 @广州高考指南 珠江新城/跑马场,,2014/6/1 13:15,rumor
【爱心💖扩散】朋友捡到一个西安的高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系 电话15935078941   爱心接力！ 👍[爱心传递]@幸福东台 @水晶球达人胡启志 @张作磊 ,回复@张笑华886:呵呵 大V 发微博最好先查证下，不然转发超500后果很严重。;回复@网聚东台人论坛微信dtrbbs:TMD騙子真討厭！今早剛收到還很着急呢;额，不实消息，被举报了;,2014/6/1 10:46,rumor
(朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了高考！联系电话15935078941 。)  原文转发   朋友让我帮转  她也是出于好心 看看怎么回事吧 @新丰跳蚤市场,回复@智哥今天很快乐:删不了啊;假消息，百度一下就知道了，这个电话是吸费诈骗电话，千万不要打！请删除这条微博，不要让更多好人被骗！;,2014/6/1 14:58,rumor
朋友的朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了同学的高考！只有八天了，联系电话15935078941 。（求扩散）  深圳高考,,2014/6/1 16:35,rumor
